chr	start	end	strand	pvalue	qvalue	meth.diff
CP045891.1	14115286	14115288	*	0.00161832405802888	0.00409377224789073	-19.3548387096774
CP045891.1	14156189	14156191	*	0.00294859433638828	0.00409377224789073	10.2040816326531
CP045891.1	14249867	14249869	*	0.00233425559232652	0.00409377224789073	10.3448275862069
CP045891.1	14347122	14347124	*	0.00012378858892685	0.00409377224789073	20
CP045891.1	14454032	14454034	*	0.014270486634563	0.00409377224789073	-12.8205128205128
CP045891.1	14463269	14463271	*	0.0100712704796953	0.00409377224789073	10.7142857142857
CP045891.1	14609998	14610000	*	0.00264606102490416	0.00409377224789073	16.6666666666667
CP045891.1	14971240	14971242	*	0.00102432868409338	0.00409377224789073	12.7659574468085
CP045891.1	15145683	15145685	*	0.00214078044988053	0.00409377224789073	10.9090909090909
CP045891.1	15158769	15158771	*	0.00179492756285241	0.00409377224789073	-17.0212765957447
CP045891.1	15355909	15355911	*	0.00364254914536242	0.00409377224789073	12.2448979591837
CP045891.1	15469560	15469562	*	0.0010522875783594	0.00409377224789073	12.5
CP045891.1	15647658	15647660	*	0.00443132307075477	0.00409377224789073	-10.5263157894737
CP045891.1	15980696	15980698	*	0.00023013171122154	0.00409377224789073	13.3333333333333
CP045891.1	16030023	16030025	*	0.00241344395826478	0.00409377224789073	15.1515151515152
CP045891.1	16462365	16462367	*	0.00337174594314704	0.00409377224789073	12.7659574468085
CP045891.1	16626123	16626125	*	0.013030380495044	0.00409377224789073	21.1482558139535
CP045891.1	16626438	16626440	*	0.00427970054510263	0.00409377224789073	-12.8205128205128
CP045891.1	16626862	16626864	*	0.000153011882193351	0.00409377224789073	-22.9046987774341
CP045891.1	16626877	16626879	*	0.000274930260136321	0.00409377224789073	-10.8108108108108
CP045891.1	16626918	16626920	*	0.000715763390484115	0.00409377224789073	-15.6580493537015
CP045891.1	16627776	16627778	*	0.000964921928524721	0.00409377224789073	-12.7659574468085
CP045891.1	16627972	16627974	*	0.00258059156824256	0.00409377224789073	-12.2448979591837
CP045891.1	16663682	16663684	*	0.0114267946628651	0.00409377224789073	-10.5263157894737
CP045891.1	16895478	16895480	*	0.00335966583673978	0.00409377224789073	-13.0434782608696
CP045891.1	17297710	17297712	*	0.00971521084493424	0.00409377224789073	-11.1111111111111
CP045891.1	17451259	17451261	*	0.0042053243683248	0.00409377224789073	12.2448979591837
CP045891.1	17515618	17515620	*	0.0144553269584841	0.00409377224789073	-11.4305750350631
CP045891.1	17525159	17525161	*	6.89744032735451e-05	0.00409377224789073	-14.5161290322581
CP045891.1	17540764	17540766	*	0.00368009273713873	0.00409377224789073	10.7142857142857
CP045891.1	17540919	17540921	*	0.00417423279798209	0.00409377224789073	15
CP045891.1	17617035	17617037	*	0.00577318037656767	0.00409377224789073	11.1111111111111
CP045891.1	17656978	17656980	*	0.000651869130611521	0.00409377224789073	-14.6341463414634
CP045891.1	17671019	17671021	*	0.00801534168364461	0.00409377224789073	-10.8925318761384
CP045891.1	17673991	17673993	*	0.0058062423884213	0.00409377224789073	10.9090909090909
CP045891.1	17815216	17815218	*	0.00421787696087254	0.00409377224789073	-12.7659574468085
CP045891.1	17899699	17899701	*	0.00349083140052497	0.00409377224789073	18.1818181818182
CP045891.1	17938670	17938672	*	0.000983024943981649	0.00409377224789073	11.1111111111111
CP045891.1	18011168	18011170	*	0.0038460760695297	0.00409377224789073	-13.5135135135135
CP045891.1	18083634	18083636	*	0.00390673856443795	0.00409377224789073	-14.2857142857143
CP045891.1	18115309	18115311	*	0.00269464892337519	0.00409377224789073	-13.0434782608696
CP045891.1	18182095	18182097	*	0.000319174148884714	0.00409377224789073	-24.2424242424242
CP045891.1	18219593	18219595	*	0.00276039665363435	0.00409377224789073	-12.2448979591837
CP045891.1	18433672	18433674	*	0.00391470072332963	0.00409377224789073	11.1111111111111
CP045891.1	18547572	18547574	*	0.0033596658367409	0.00409377224789073	13.0434782608696
CP045891.1	19062837	19062839	*	0.00669723867904032	0.00409377224789073	-12.5
CP045891.1	19205138	19205140	*	0.00105296037240723	0.00409377224789073	-18
CP045891.1	19297467	19297469	*	0.0172354933188687	0.00409377224789073	-10.7142857142857
CP045891.1	19371714	19371716	*	0.00580190086450267	0.00409377224789073	-10.2040816326531
CP045891.1	19386209	19386211	*	0.000627820371333566	0.00409377224789073	10.5263157894737
CP045891.1	19502967	19502969	*	0.00327103598591757	0.00409377224789073	-13.8888888888889
CP045891.1	19846651	19846653	*	0.00422359542898493	0.00409377224789073	-15.3846153846154
CP045891.1	19996210	19996212	*	0.00346699694359876	0.00409377224789073	-12.3076923076923
CP045891.1	20148303	20148305	*	0.0132155252048555	0.00409377224789073	11.1111111111111
CP045891.1	20160912	20160914	*	0.00359570308562328	0.00409377224789073	-10.8695652173913
CP045891.1	20205078	20205080	*	0.0167722929759714	0.00409377224789073	-11.3636363636364
CP045891.1	20209754	20209756	*	0.00235644692566621	0.00409377224789073	12.5
CP045891.1	20354211	20354213	*	0.000910106683301437	0.00409377224789073	-11.7647058823529
CP045891.1	20487432	20487434	*	0.00117948276499344	0.00409377224789073	-18.1818181818182
CP045891.1	20501406	20501408	*	0.00771363674051893	0.00409377224789073	10.4166666666667
CP045891.1	20668613	20668615	*	0.0014741143774378	0.00409377224789073	-14.7058823529412
CP045891.1	20687788	20687790	*	0.000523672101187675	0.00409377224789073	15.3846153846154
CP045891.1	20876729	20876731	*	0.0169937658448479	0.00409377224789073	-10.1694915254237
CP045891.1	21019966	21019968	*	0.00285276708700084	0.00409377224789073	-17.6470588235294
CP045891.1	21217300	21217302	*	0.000756089059396197	0.00409377224789073	15.7894736842105
CP045891.1	21301188	21301190	*	0.000789066899164221	0.00409377224789073	12.5
CP045891.1	21674173	21674175	*	0.0163251115378762	0.00409377224789073	-10.5263157894737
CP045891.1	21704225	21704227	*	0.00485003045851145	0.00409377224789073	-12
CP045891.1	21832377	21832379	*	0.00102790257403325	0.00409377224789073	17.6470588235294
CP045891.1	21924503	21924505	*	0.00879737653945011	0.00409377224789073	-13.8888888888889
CP045891.1	22094655	22094657	*	0.00429178668240343	0.00409377224789073	-15.7894736842105
CP045891.1	22104170	22104172	*	0.00162425045495475	0.00409377224789073	15.7894736842105
CP045891.1	22296563	22296565	*	0.00318034591683219	0.00409377224789073	12
CP045891.1	22333797	22333799	*	0.00723317800128121	0.00409377224789073	-11.1111111111111
CP045891.1	22669481	22669483	*	0.00587361637211254	0.00409377224789073	13.3333333333333
CP045891.1	22709579	22709581	*	0.00873223366153911	0.00409377224789073	11.1111111111111
CP045891.1	22843957	22843959	*	0.00176320702732695	0.00409377224789073	-15.7894736842105
CP045891.1	22866286	22866288	*	0.0106890058921005	0.00409377224789073	10.8108108108108
CP045891.1	22903157	22903159	*	0.00652742321728105	0.00409377224789073	10.5263157894737
CP045891.1	22985674	22985676	*	0.00237524612029537	0.00409377224789073	17.1428571428571
CP045891.1	23194977	23194979	*	0.000265508192957934	0.00409377224789073	14.6341463414634
CP045891.1	23273505	23273507	*	0.00358267199441789	0.00409377224789073	-14.6341463414634
CP045891.1	23457650	23457652	*	0.00175901718886571	0.00409377224789073	-10.5263157894737
CP045891.1	23517968	23517970	*	0.00557882529205482	0.00409377224789073	11.7647058823529
CP045891.1	23546447	23546449	*	0.00200897874480437	0.00409377224789073	11.9047619047619
CP045891.1	23551678	23551680	*	0.00217981121725735	0.00409377224789073	14.7058823529412
CP045891.1	23559676	23559678	*	0.00750964358456465	0.00409377224789073	-13.1578947368421
CP045891.1	23786924	23786926	*	0.108691308212903	0.00409377224789073	10.1048951048951
CP045891.1	23939239	23939241	*	0.00716125752023115	0.00409377224789073	-12.2448979591837
CP045891.1	23942726	23942728	*	0.00230504189130372	0.00409377224789073	15.3846153846154
CP045891.1	24030002	24030004	*	0.00250858897688634	0.00409377224789073	15.3846153846154
CP045891.1	24059411	24059413	*	0.00449815413935999	0.00409377224789073	-11.7647058823529
CP045891.1	24064274	24064276	*	0.00064830594255422	0.00409377224789073	-13.6363636363636
CP045891.1	24067430	24067432	*	0.000746970118616443	0.00409377224789073	-12.6984126984127
CP045891.1	24408798	24408800	*	0.00260143639591531	0.00409377224789073	16.1290322580645
CP045891.1	24508722	24508724	*	0.0109625419509845	0.00409377224789073	-12.1951219512195
CP045891.1	24514687	24514689	*	0.00769722281444732	0.00409377224789073	-10.6382978723404
CP045891.1	24554762	24554764	*	0.00531660777905607	0.00409377224789073	12.5
CP045891.1	24590613	24590615	*	0.00255299035971768	0.00409377224789073	10.2040816326531
CP045891.1	24597766	24597768	*	0.00769084736224084	0.00409377224789073	13.3333333333333
CP045891.1	24710416	24710418	*	0.00478044798539205	0.00409377224789073	-16.6666666666667
CP045891.1	24718086	24718088	*	0.00431357046909771	0.00409377224789073	-16.6666666666667
CP045891.1	25239497	25239499	*	0.00221146606888274	0.00409377224789073	-13.1578947368421
CP045891.1	25270723	25270725	*	0.000882396924157062	0.00409377224789073	13.0434782608696
CP045891.1	25380173	25380175	*	0.000737434919466564	0.00409377224789073	17.6470588235294
CP045891.1	25544143	25544145	*	0.000131765706373274	0.00409377224789073	-10.4651162790698
CP045891.1	26161475	26161477	*	0.00246221635103654	0.00409377224789073	-11.7647058823529
CP045891.1	26241914	26241916	*	0.00347579017896726	0.00409377224789073	-18.75
CP045891.1	26246905	26246907	*	0.00368009273713827	0.00409377224789073	-10.7142857142857
CP045891.1	26399664	26399666	*	0.00673705455833839	0.00409377224789073	-15.1515151515152
CP045891.1	26627096	26627098	*	0.0011794827646846	0.00409377224789073	-18.1818181818182
CP045891.1	26802535	26802537	*	0.00175921837329872	0.00409377224789073	13.4615384615385
CP045891.1	27093350	27093352	*	0.000399046338537132	0.00409377224789073	17.6470588235294
CP045891.1	27117250	27117252	*	0.00510247842253717	0.00409377224789073	11.1111111111111
CP045891.1	27320726	27320728	*	0.00170904693306218	0.00409377224789073	-15.1515151515152
CP045891.1	27763087	27763089	*	0.00595127424052365	0.00409377224789073	-11.5384615384615
CP045891.1	27770378	27770380	*	0.00442635465741586	0.00409377224789073	-15.1515151515152
CP045891.1	27771890	27771892	*	0.00147351235039365	0.00409377224789073	16.6666666666667
CP045891.1	27801798	27801800	*	0.00820249395953465	0.00409377224789073	-10.2040816326531
CP045891.1	28243176	28243178	*	0.0169937658402601	0.00409377224789073	-10.1694915254237
CP045891.1	28498836	28498838	*	0.0114655419163547	0.00409377224789073	-11.1111111111111
CP045891.1	28587926	28587928	*	0.0155128328667898	0.00409377224789073	-10.2040816326531
CP045891.1	28814674	28814676	*	0.0142107114642636	0.00409377224789073	11.1111111111111
CP045891.1	29093767	29093769	*	0.000761419540556256	0.00409377224789073	-12.3287671232877
CP045891.1	29096970	29096972	*	5.76800713509007e-05	0.00409377224789073	22.8571428571429
CP045891.1	29188882	29188884	*	0.0036674561737754	0.00409377224789073	12.1951219512195
CP045891.1	29741369	29741371	*	0.0136909686988454	0.00409377224789073	-11.9047619047619
CP045891.1	30482300	30482302	*	0.0102614933090592	0.00409377224789073	-10.5263157894737
CP045891.1	30504038	30504040	*	0.0114655419163909	0.00409377224789073	11.1111111111111
CP045891.1	30724355	30724357	*	0.0143617775156692	0.00409377224789073	-10.8108108108108
CP045891.1	31209201	31209203	*	0.000588131457903052	0.00409377224789073	-13.0434782608696
CP045891.1	31432670	31432672	*	0.000508660657500136	0.00409377224789073	18.1818181818182
CP045891.1	31456961	31456963	*	0.0108215864155426	0.00409377224789073	-11.6279069767442
CP045891.1	31508936	31508938	*	0.0102182518062621	0.00409377224789073	13.6363636363636
CP045891.1	31709247	31709249	*	0.0163810901871837	0.00409377224789073	-10.2564102564103
CP045891.1	32099544	32099546	*	0.000654896929507451	0.00409377224789073	12.2448979591837
CP045891.1	32104897	32104899	*	0.0123031273432404	0.00409377224789073	11.1111111111111
CP045891.1	32436481	32436483	*	0.00827192103080745	0.00409377224789073	12
CP045891.1	32484994	32484996	*	0.00324011905920551	0.00409377224789073	-15.7894736842105
CP045891.1	32960042	32960044	*	0.0124181729373925	0.00409377224789073	-11.3636363636364
CP045891.1	33155168	33155170	*	0.00659011890986223	0.00409377224789073	12.1951219512195
CP045891.1	33475385	33475387	*	0.0081527968567601	0.00409377224789073	-11.9047619047619
CP045891.1	33507187	33507189	*	0.014498939927032	0.00409377224789073	10.2040816326531
CP045891.1	33661844	33661846	*	0.00198322148461326	0.00409377224789073	10.3448275862069
CP045891.1	33674094	33674096	*	0.0103184934380669	0.00409377224789073	-13.1578947368421
CP045891.1	34097533	34097535	*	0.00204733040280219	0.00409377224789073	10.8695652173913
CP045891.1	34149219	34149221	*	0.00372588341695189	0.00409377224789073	-11.1111111111111
CP045891.1	34182417	34182419	*	0.0013045863213423	0.00409377224789073	-16.6666666666667
CP045891.1	34456841	34456843	*	0.000626758745796602	0.00409377224789073	16.2162162162162
CP045891.1	34759156	34759158	*	0.112472910296367	0.00409377224789073	10.12909632572
CP045891.1	34787884	34787886	*	0.0257070405127856	0.00409377224789073	13.4803921568627
CP045891.1	34886863	34886865	*	0.00605048516756389	0.00409377224789073	10.6382978723404
CP045891.1	35084328	35084330	*	0.0842378524494661	0.00409377224789073	-13.3238636363636
CP045891.1	35084403	35084405	*	2.81606688467146e-07	0.00133416573234124	-20.8333333333333
CP045892.1	227163	227165	*	0.00202898499486571	0.00409377224789073	-11.3636363636364
CP045892.1	350905	350907	*	0.00200633339743095	0.00409377224789073	10.1694915254237
CP045892.1	475718	475720	*	0.00247740611389533	0.00409377224789073	15.7894736842105
CP045892.1	489917	489919	*	0.00136312486653186	0.00409377224789073	13.0434782608696
CP045892.1	519756	519758	*	0.00233696767209636	0.00409377224789073	-11.4285714285714
CP045892.1	664146	664148	*	0.0113840900547298	0.00409377224789073	10.8695652173913
CP045892.1	780365	780367	*	0.00028327021256272	0.00409377224789073	-23.6842105263158
CP045892.1	1422786	1422788	*	0.00890874512530951	0.00409377224789073	-13.0434782608696
CP045892.1	1656166	1656168	*	0.00158522608302327	0.00409377224789073	-16.2162162162162
CP045892.1	1750663	1750665	*	0.001641594705459	0.00409377224789073	-14.2857142857143
CP045892.1	1799628	1799630	*	0.00241344395826196	0.00409377224789073	-15.1515151515152
CP045892.1	2065943	2065945	*	0.00524910561647877	0.00409377224789073	-11.1111111111111
CP045892.1	2206801	2206803	*	0.000508874804978365	0.00409377224789073	10.7142857142857
CP045892.1	2493208	2493210	*	0.0224870758095589	0.00409377224789073	10.5263157894737
CP045892.1	2912009	2912011	*	0.000792201895216685	0.00409377224789073	18.75
CP045892.1	2942307	2942309	*	0.00152957822251166	0.00409377224789073	-11.6279069767442
CP045892.1	2944255	2944257	*	0.00100096929947988	0.00409377224789073	11.6279069767442
CP045892.1	3002073	3002075	*	0.0148739501216407	0.00409377224789073	10.6382978723404
CP045892.1	3196301	3196303	*	0.0011675311855985	0.00409377224789073	-10.4166666666667
CP045892.1	3255949	3255951	*	0.00247740611389806	0.00409377224789073	15.7894736842105
CP045892.1	3577317	3577319	*	0.0174650514916553	0.00409377224789073	-10.8695652173913
CP045892.1	3645972	3645974	*	0.00521417727500575	0.00409377224789073	-15.1515151515152
CP045892.1	4076529	4076531	*	0.00126392854802654	0.00409377224789073	17.1428571428571
CP045892.1	4149336	4149338	*	0.00283796140861276	0.00409377224789073	11.3207547169811
CP045892.1	4221428	4221430	*	0.00935596625199749	0.00409377224789073	-11.3636363636364
CP045892.1	4303810	4303812	*	0.00424668832653825	0.00409377224789073	-13.953488372093
CP045892.1	4838433	4838435	*	0.00153579867493114	0.00409377224789073	-15.3846153846154
CP045892.1	5058383	5058385	*	0.00145433717490053	0.00409377224789073	13.0434782608696
CP045892.1	5183868	5183870	*	0.00460249397549671	0.00409377224789073	-13.6363636363636
CP045892.1	5485363	5485365	*	0.0123595638311977	0.00409377224789073	-13.3611276553504
CP045892.1	5675642	5675644	*	0.00574170401166363	0.00409377224789073	14.7058823529412
CP045892.1	5700041	5700043	*	0.0167894732795362	0.00409377224789073	-17.6715176715177
CP045892.1	5940240	5940242	*	0.00302563714087348	0.00409377224789073	-14.6341463414634
CP045892.1	6007098	6007100	*	0.00270887870633669	0.00409377224789073	-11.6279069767442
CP045892.1	6220335	6220337	*	0.00340709396413317	0.00409377224789073	-10.8695652173913
CP045892.1	6303598	6303600	*	0.00681442986557001	0.00409377224789073	10.6382978723404
CP045892.1	6334749	6334751	*	0.00375063475854867	0.00409377224789073	12.8205128205128
CP045892.1	6390426	6390428	*	0.0111864364003771	0.00409377224789073	10.3448275862069
CP045892.1	6428980	6428982	*	0.00145086499015185	0.00409377224789073	10.9090909090909
CP045892.1	6509231	6509233	*	0.00113857202475714	0.00409377224789073	13.6363636363636
CP045892.1	6534475	6534477	*	0.00353048980403838	0.00409377224789073	16.6666666666667
CP045892.1	6742589	6742591	*	0.00274851342081823	0.00409377224789073	-10.4166666666667
